feature_0,feature_1,feature_2,feature_3,feature_4,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,labels
-1.31242835,-0.288456262,-0.096897569,0.197405795,-0.246560348,1,2,1,0,1,0,0,0,3,0
-1.31242835,-0.287470954,0.86436544,0.236236982,-0.569350638,9,2,1,0,1,0,0,5,3,0
-1.31242835,-0.285171901,-1.298476332,-0.94034798,-0.246560348,3,2,0,0,0,0,0,3,3,0
-1.31242835,-0.284186593,-1.298476332,-0.517088043,-0.569350638,4,2,2,0,0,0,0,3,3,0
-1.31242835,-0.282872848,1.705470574,0.434276034,0.399020232,9,2,2,0,0,1,1,4,3,0
-1.31242835,-0.279588487,1.705470574,-0.67241279,0.721810522,7,1,1,0,1,0,2,6,3,0
-1.31242835,-0.279260051,0.383733936,-0.505438687,-0.569350638,9,1,1,0,1,0,2,8,3,0
-1.31242835,-0.279260051,-1.538792084,-0.148191768,-0.569350638,2,2,2,0,1,1,2,6,3,0
-1.31242835,-0.279260051,0.744207564,0.003249861,-0.569350638,0,1,1,0,1,0,0,5,3,0
-1.31242835,-0.274333509,-0.817844827,-0.544269874,-0.569350638,9,2,1,0,1,0,2,8,3,0
-1.31242835,-0.271377584,-0.577529074,-0.594750417,0.076229942,7,2,2,0,1,0,0,8,3,0
-1.31242835,-0.270720712,-1.418634208,-0.520971162,-0.246560348,8,2,1,0,0,0,0,6,3,1
-1.31242835,-0.27006384,-1.178318455,-0.55591923,-0.569350638,1,2,0,0,0,0,0,3,3,0
-1.31242835,-0.269735404,-0.457371198,-0.439425669,-0.569350638,4,2,2,0,1,0,2,8,3,0
-1.31242835,-0.269735404,-0.457371198,0.321665593,-0.569350638,1,2,1,0,1,0,0,8,3,0
-1.31242835,-0.266451043,-1.538792084,1.191484178,-0.246560348,1,2,1,0,0,0,0,3,3,0
-1.31242835,-0.265137298,-0.577529074,-0.070529394,-0.246560348,9,2,3,0,0,0,2,6,3,0
-1.31242835,-0.264808862,-0.817844827,-0.959763573,-0.246560348,1,1,1,0,1,0,0,3,3,0
-1.31242835,-0.264480426,-0.337213322,0.807055428,-0.246560348,0,2,1,0,1,0,0,8,3,0
-1.31242835,-0.262181373,-0.817844827,-0.004516377,0.076229942,1,1,1,0,1,0,2,8,3,0
-1.31242835,-0.261852937,-1.65894996,-0.427776313,-0.569350638,0,1,2,0,1,0,0,5,3,0
-1.31242835,-0.258897012,0.263576059,-0.241386617,0.076229942,4,2,2,0,1,0,0,8,3,0
-1.31242835,-0.255612651,-0.938002703,-0.256919091,-0.246560348,9,2,1,0,1,0,2,8,3,0
-1.31242835,-0.255284215,1.465154821,-0.303516515,0.076229942,8,2,1,0,0,0,0,4,3,0
-1.31242835,-0.255284215,-1.538792084,0.042081047,0.076229942,0,2,1,0,0,0,2,5,3,0
-1.31242835,-0.254627343,-1.418634208,-0.610282892,0.076229942,4,2,2,0,0,0,0,6,3,0
-1.31242835,-0.252985162,-1.298476332,0.807055428,0.076229942,0,2,1,0,1,1,0,3,3,0
-1.31242835,-0.25232829,1.344996945,0.678912512,0.399020232,9,1,1,0,1,0,2,6,3,0
-1.31242835,-0.24805862,0.86436544,-0.52485428,0.076229942,6,1,2,0,1,0,0,5,3,0
-1.31242835,-0.246088004,0.383733936,-0.750075164,0.076229942,1,1,1,0,1,0,2,8,3,0
-1.31242835,-0.24214677,1.705470574,1.148769872,-0.246560348,4,2,2,0,0,0,0,4,3,0
-1.31242835,-0.240833026,0.263576059,-0.303516515,-0.246560348,9,2,1,0,1,1,2,6,3,0
-1.31242835,-0.237548665,1.224839069,1.455536248,-0.569350638,9,1,1,0,1,0,2,8,3,0
-1.31242835,-0.237548665,-0.217055446,-0.058880038,0.076229942,0,1,1,0,0,1,0,5,3,0
-1.31242835,-0.23459274,1.465154821,-0.233620379,0.076229942,9,2,1,0,1,0,2,8,3,0
-1.31242835,-0.230979942,-0.817844827,-0.571451705,-0.246560348,8,1,2,0,1,0,2,8,3,0
-1.31242835,-0.229994634,1.705470574,-0.8199713,-0.569350638,0,2,2,0,0,0,0,0,3,0
-1.31242835,-0.229994634,-0.817844827,1.109938685,-0.569350638,0,2,1,0,1,0,2,8,3,0
-1.31242835,-0.228352453,1.585312698,-0.303516515,-0.246560348,9,2,2,0,0,0,0,4,3,1
-1.31242835,-0.227038709,-1.058160579,0.286717524,-0.246560348,8,2,1,0,1,0,2,8,3,0
-1.31242835,-0.226710273,0.263576059,-0.086061869,-0.246560348,8,2,1,0,0,0,0,7,3,0
-1.31242835,-0.225068092,1.82562845,-0.575334823,-0.246560348,1,2,1,0,0,1,1,5,3,0
-1.31242835,-0.220469987,-1.178318455,0.383795492,-0.246560348,7,2,2,0,0,1,0,3,3,0
-1.31242835,-0.216528753,-1.298476332,1.288562145,0.076229942,4,2,2,0,1,0,2,6,3,1
-1.31242835,-0.213244392,1.705470574,-0.412243839,0.399020232,1,1,0,0,1,0,2,8,3,0
-1.31242835,-0.209631595,0.143418183,-0.225854142,0.076229942,10,1,1,0,1,1,0,0,3,0
-1.31242835,-0.204376617,-1.298476332,0.139159014,-0.569350638,9,2,1,0,1,0,0,8,3,0
-1.31242835,-0.197807895,1.465154821,-0.315165872,-0.246560348,8,2,1,0,0,0,0,4,3,0
-1.31242835,-0.19485197,-0.817844827,0.228470744,-0.246560348,9,2,1,0,1,0,2,8,3,0
-1.31242835,-0.187626375,1.585312698,1.405055705,-0.569350638,4,2,2,0,0,0,0,4,3,0
-1.31242835,-0.186312631,-1.178318455,-0.610282892,0.076229942,7,2,1,0,0,0,0,3,3,0
-1.31242835,-0.184998886,-0.817844827,-0.590867298,0.399020232,10,2,0,0,0,0,0,3,3,0
-1.31242835,-0.182699833,0.023260307,-0.303516515,-0.246560348,9,1,1,0,1,0,2,6,3,0
-1.31242835,-0.181057653,1.465154821,1.292445264,-0.246560348,9,1,3,0,1,0,2,8,3,0
-1.31242835,-0.180072344,-1.058160579,-0.76172452,-0.246560348,7,2,1,0,1,0,0,8,3,0
-1.31242835,-0.1787586,-1.538792084,-0.272451566,0.721810522,1,1,1,0,1,0,2,6,3,0
-1.31242835,-0.175474239,1.705470574,-0.058880038,-0.569350638,4,2,2,0,0,0,0,0,3,0
-1.31242835,-0.174488931,1.705470574,-0.303516515,-0.246560348,4,2,2,0,0,0,0,7,3,1
-1.31242835,-0.174160494,0.624049688,0.302249999,-0.569350638,0,2,2,0,0,0,0,0,3,0
-1.31242835,-0.173832058,1.104681193,0.391561729,0.721810522,8,2,1,0,0,0,1,6,3,0
-1.31242835,-0.173503622,1.585312698,0.026548573,-0.246560348,7,1,1,0,0,0,0,4,3,0
-1.31242835,-0.170547697,-0.938002703,-0.276334685,-0.569350638,4,2,1,0,0,0,0,4,3,1
-1.31242835,-0.158067125,-1.418634208,-0.396711364,0.076229942,1,2,0,0,1,0,2,6,3,0
-1.31242835,-0.152812147,-1.298476332,0.539120239,-0.569350638,0,1,1,0,0,0,0,6,3,1
-1.31242835,-0.150184658,-1.058160579,-0.051113801,-0.569350638,9,2,1,0,1,1,0,8,3,0
-1.31242835,-0.148542477,1.344996945,-0.70347774,-0.569350638,8,2,3,0,1,1,2,8,3,0
-1.31242835,-0.148214041,-1.418634208,0.826471022,-0.246560348,9,2,1,0,0,0,0,3,3,0
-1.31242835,-0.147228733,-0.938002703,-0.493789331,-0.246560348,0,2,1,0,0,0,0,5,3,0
-1.31242835,-0.14492968,-1.65894996,-0.454958144,-0.569350638,7,1,0,0,0,0,0,3,3,0
-1.31242835,-0.144272808,-1.298476332,-0.462724382,-0.569350638,6,2,1,0,0,0,0,3,3,0
-1.31242835,-0.143944372,-1.538792084,-0.676295909,-0.569350638,4,2,1,0,1,0,0,3,3,0
-1.31242835,-0.142959064,-1.178318455,0.011016098,-0.569350638,9,2,1,0,0,0,0,10,3,0
-1.31242835,-0.138360958,-0.577529074,-0.520971162,-0.569350638,0,1,1,0,1,0,0,5,3,0
-1.31242835,-0.134419725,1.224839069,0.317782474,-0.246560348,0,1,1,0,1,0,2,8,3,0
-1.31242835,-0.134091288,1.585312698,-0.280217803,-0.569350638,0,2,2,0,0,0,0,4,3,0
-1.31242835,-0.133762852,0.86436544,-0.20255543,-0.569350638,7,2,1,0,0,0,0,0,3,1
-1.31242835,-0.129821619,0.624049688,-0.373412652,-0.569350638,4,2,1,0,1,0,2,8,3,0
-1.31242835,-0.128836311,-0.337213322,-0.788906351,-0.246560348,6,2,2,0,1,0,0,3,3,0
-1.31242835,-0.125551949,1.585312698,0.950730819,-0.569350638,8,2,1,0,0,0,0,4,3,0
-1.31242835,-0.118983227,1.585312698,-0.726776452,-0.569350638,6,2,2,0,0,0,0,4,3,0
-1.31242835,-0.118326355,-1.538792084,1.261380314,-0.569350638,1,1,0,0,1,0,2,6,3,0
-1.31242835,-0.111757633,0.383733936,0.725509936,-0.246560348,9,2,0,0,1,0,2,8,3,0
-1.31242835,-0.10945858,-1.178318455,-0.726776452,-0.246560348,4,2,3,0,1,0,2,6,3,0
-1.31242835,-0.104860474,1.344996945,0.457574747,-0.246560348,7,2,1,0,1,0,2,8,3,0
-1.31242835,-0.102889858,1.585312698,0.508055289,0.076229942,1,2,1,0,0,0,1,4,3,0
-1.31242835,-0.09763488,-1.418634208,0.212938269,-0.569350638,1,2,1,0,1,1,2,6,3,0
-1.31242835,-0.094350519,-1.65894996,-0.303516515,-0.569350638,9,2,2,0,0,0,0,7,3,1
-1.31242835,-0.083183691,0.624049688,-0.303516515,0.721810522,4,1,2,0,1,0,0,5,3,0
-1.31242835,-0.082855255,1.82562845,-0.905399912,-0.246560348,0,2,1,1,1,1,0,5,3,0
-1.31242835,-0.078585585,0.143418183,-0.711243977,-0.569350638,0,2,1,0,0,0,0,1,3,0
-1.31242835,-0.076943404,1.705470574,-0.660763434,0.399020232,1,2,0,0,1,0,2,6,3,0
-1.31242835,-0.064134396,1.585312698,0.527470883,-0.569350638,10,1,1,0,0,0,0,4,3,0
-1.31242835,-0.057565674,1.465154821,-0.536503637,-0.246560348,9,2,1,0,0,0,0,4,3,0
-1.31242835,-0.050340079,1.585312698,0.096444709,-0.569350638,1,2,0,0,0,0,0,4,3,0
-1.31242835,-0.044099793,-0.096897569,-0.70347774,-0.246560348,10,1,1,0,0,0,0,5,3,0
-1.31242835,-0.04180074,-1.538792084,-0.26080221,-0.569350638,9,2,1,0,0,0,0,3,3,0
-1.31242835,-0.028006423,1.705470574,0.03431481,0.399020232,4,2,2,0,0,0,0,4,3,0
-1.31242835,-0.022751445,-0.938002703,-0.303516515,0.076229942,0,1,1,0,1,0,0,0,3,1
-1.31242835,-0.020123957,-0.817844827,-0.303516515,0.721810522,10,2,1,0,0,0,0,3,3,0
-1.31242835,-0.019467084,0.624049688,0.410977322,-0.569350638,7,1,1,0,1,1,2,8,3,0
-1.31242835,-0.019138648,1.705470574,0.562418951,-0.569350638,7,1,1,0,0,0,0,4,3,0
-1.31242835,-0.016839595,-0.337213322,-0.303516515,-0.246560348,1,2,1,0,1,0,2,8,3,0
-1.31242835,-0.006986512,1.705470574,-0.016165733,-0.246560348,1,1,1,0,1,1,2,8,3,0
-1.31242835,0.009106858,1.705470574,-0.412243839,-0.569350638,8,2,2,0,0,0,0,0,3,0
-1.31242835,0.009435294,1.344996945,0.236236982,-0.569350638,0,2,1,0,1,0,2,8,3,0
-1.31242835,0.015018708,1.344996945,-0.062763157,-0.246560348,0,2,1,0,0,0,0,8,3,0
-1.31242835,0.016004016,-1.65894996,-0.64523096,-0.569350638,8,2,1,0,0,0,0,3,3,0
-1.31242835,0.016989324,-1.65894996,-0.633581604,-0.569350638,4,2,2,1,1,0,0,3,3,0
-1.31242835,0.019945249,1.585312698,-0.971412929,-0.569350638,8,2,1,0,0,0,2,6,3,0
-1.31242835,0.026842408,-1.65894996,-0.039464445,-0.246560348,8,2,3,0,0,0,0,3,3,0
-1.31242835,0.03176895,1.585312698,-0.40836072,-0.569350638,10,2,0,0,1,0,1,4,3,0
-1.31242835,0.037023927,1.344996945,0.83035414,-0.569350638,0,1,1,0,1,0,2,8,3,0
-1.31242835,0.042607341,0.86436544,-0.742308927,-0.246560348,0,2,1,0,1,0,2,8,3,0
-1.31242835,0.045563266,0.984523317,-0.276334685,-0.569350638,7,2,2,0,1,0,0,5,3,0
-1.31242835,0.05114668,0.624049688,-0.303516515,0.076229942,1,2,0,0,1,0,2,8,3,0
-1.31242835,0.053774169,-1.178318455,0.325548711,-0.246560348,9,2,2,0,1,0,2,6,3,0
-1.31242835,0.056730094,-0.096897569,-0.078295632,-0.569350638,1,1,0,0,1,0,0,8,3,0
-1.31242835,0.066911614,1.705470574,-0.365646414,0.721810522,8,2,1,0,0,0,0,4,3,0
-1.31242835,0.070524411,1.465154821,0.030431691,-0.246560348,9,1,1,0,1,1,2,8,3,0
-1.31242835,0.076764697,-1.779107836,-0.684062147,-0.569350638,0,1,1,0,0,0,0,11,3,1
-1.31242835,0.078078442,0.624049688,-0.478256856,-0.569350638,1,1,1,0,1,0,2,8,3,0
-1.31242835,0.086289345,-1.65894996,-0.303516515,0.721810522,8,2,1,0,0,0,0,3,3,0
-1.31242835,0.089902142,1.465154821,0.09256159,-0.246560348,7,2,1,0,1,0,2,8,3,0
-1.31242835,0.097456173,-1.058160579,0.733276173,0.076229942,1,2,0,0,0,1,0,5,3,0
-1.31242835,0.108623,1.224839069,-0.610282892,-0.246560348,9,2,1,0,1,0,2,8,3,0
-1.31242835,0.12471637,0.023260307,-0.303516515,-0.569350638,9,2,1,0,1,0,2,8,3,1
-1.31242835,0.180878946,-1.418634208,-0.163724243,-0.246560348,7,2,1,0,1,0,2,6,3,0
-1.31242835,0.182521126,-0.817844827,-0.765607639,-0.569350638,4,1,2,0,0,0,0,3,3,0
-1.31242835,0.200256676,-1.178318455,-0.625815366,-0.569350638,10,2,1,0,0,0,0,0,3,0
-1.31242835,0.201898857,0.744207564,0.74104241,-0.569350638,9,0,1,0,1,0,0,8,3,1
-1.31242835,0.206496963,-1.058160579,0.97791265,-0.569350638,2,1,2,0,0,1,0,11,3,0
-1.31242835,0.207153835,-1.298476332,-0.606399773,0.721810522,0,2,2,0,1,0,0,8,3,0
-1.31242835,0.207810707,1.465154821,-0.074412513,-0.246560348,4,2,2,0,1,0,2,8,3,0
-1.31242835,0.208139143,0.86436544,-0.276334685,-0.569350638,0,2,2,0,1,0,2,8,3,0
-1.31242835,0.208139143,-1.298476332,0.337198067,-0.569350638,9,2,1,0,1,0,0,8,3,0
-1.31242835,0.259703613,1.705470574,-0.008399496,1.044600813,7,2,1,0,1,0,2,8,3,0
-1.31242835,0.26167423,-1.298476332,-0.303516515,-0.569350638,2,2,2,0,1,0,0,8,3,0
-1.31242835,0.269556697,0.624049688,-0.303516515,-0.569350638,9,1,1,0,1,1,2,8,3,1
-1.31242835,0.269556697,-1.298476332,-0.152074887,0.076229942,8,2,3,0,0,0,0,3,3,0
-1.31242835,0.315537753,0.143418183,-0.40836072,-0.569350638,1,0,3,0,1,0,0,5,3,0
-1.31242835,0.317508369,1.344996945,-0.493789331,-0.569350638,2,1,1,0,0,0,1,10,3,1
-1.31242835,0.329003633,1.465154821,-0.144308649,-0.569350638,1,2,1,0,1,0,2,8,3,0
-1.31242835,0.359548192,1.585312698,-0.52485428,0.399020232,7,2,1,0,1,0,2,8,3,0
-1.31242835,0.3605335,-0.096897569,1.327393332,-0.246560348,9,1,1,0,1,0,0,8,3,0
-1.31242835,0.382210284,0.86436544,0.939081463,0.076229942,7,1,1,0,1,0,0,5,3,0
-1.31242835,0.393048676,-1.178318455,-0.121009937,-0.569350638,4,2,2,0,1,0,0,8,3,0
-1.31242835,0.403558632,0.624049688,-0.501555568,-0.246560348,1,1,0,0,1,0,0,5,3,0
-1.31242835,0.42227949,-1.298476332,-0.303516515,-0.569350638,4,2,2,0,0,0,0,3,3,1
-1.31242835,0.448882815,0.984523317,-0.155958006,-0.246560348,4,1,2,0,1,0,0,5,3,0
-1.31242835,0.449539688,0.023260307,-0.885984318,-0.569350638,9,2,1,0,0,0,1,6,3,0
-1.31242835,0.450853432,1.585312698,-0.206438548,-0.569350638,9,1,1,0,1,0,0,4,3,0
-1.31242835,0.456436846,0.263576059,-0.361763296,-0.246560348,1,2,1,0,1,0,0,8,3,0
-1.31242835,0.472858652,0.263576059,-0.676295909,-0.569350638,4,2,2,0,1,0,0,8,3,0
-1.31242835,0.479098938,0.143418183,-0.280217803,-0.246560348,4,2,2,0,1,0,0,0,3,0
-1.31242835,0.488295149,-1.298476332,0.298366881,-0.569350638,4,2,2,0,0,0,0,3,3,0
-1.31242835,0.557595169,1.705470574,1.06722438,-0.569350638,10,2,2,0,0,0,0,4,3,0
-1.31242835,0.5651492,1.585312698,-0.05499692,-0.246560348,9,2,2,0,1,0,2,8,3,0
-1.31242835,0.572046358,1.465154821,-0.381178889,-0.246560348,4,2,2,0,1,0,2,8,3,0
-1.31242835,0.574016975,-1.538792084,0.379912373,-0.246560348,7,2,1,0,1,0,2,6,3,0
-1.31242835,0.602262481,-0.817844827,-0.963646692,-0.246560348,4,2,3,0,0,0,0,3,3,0
-1.31242835,0.651856334,0.263576059,0.205172032,-0.569350638,4,2,2,0,0,0,0,8,3,0
-1.31242835,0.654155387,-0.217055446,0.911899633,0.721810522,7,2,1,0,1,0,0,8,3,0
-1.31242835,-0.422129761,-0.457371198,0.18187332,0.399020232,10,2,2,0,0,0,0,5,2,0
-1.31242835,-0.423443506,1.705470574,0.449808509,-0.569350638,0,1,2,0,0,0,0,0,2,0
-1.31242835,-0.319329257,1.465154821,-0.264685329,-0.569350638,4,2,2,0,0,0,0,10,2,0
-1.31242835,-0.323598927,0.624049688,-0.338464584,0.076229942,4,2,2,0,0,0,0,1,0,0
-1.31242835,-0.170876133,1.705470574,0.057613522,-0.569350638,9,2,1,0,0,0,0,5,1,0
-1.31242835,-0.23623492,-0.217055446,0.166340845,-0.569350638,9,2,1,0,0,0,1,10,2,1
-1.31242835,-0.271706021,0.023260307,-0.291867159,-0.569350638,1,2,1,0,0,0,0,9,2,1
-1.31242835,-0.40866388,1.82562845,-0.381178889,0.076229942,8,2,2,0,0,0,0,1,0,1
-1.31242835,-0.297324037,-0.096897569,-0.590867298,0.076229942,8,2,1,0,0,0,0,7,1,0
-1.31242835,-0.297324037,0.86436544,0.158574608,-0.569350638,4,2,2,0,0,0,0,11,2,1
-1.31242835,-0.297324037,1.104681193,0.088678472,0.721810522,9,2,2,0,0,0,1,8,2,0
-1.31242835,-0.245102695,0.744207564,-0.303516515,-0.569350638,4,2,2,0,1,0,0,8,1,1
-1.31242835,-0.057565674,1.224839069,-0.101594344,-0.569350638,11,2,1,0,0,0,1,3,0,1
-1.31242835,-0.175802675,-1.418634208,-0.719010215,-0.569350638,0,2,1,0,1,0,0,6,0,0
-1.31242835,-0.297324037,-1.65894996,-0.715127096,-0.569350638,9,2,2,0,0,0,0,6,2,1
-1.31242835,-0.297324037,1.82562845,-0.322932109,-0.569350638,8,2,1,0,0,0,0,7,0,1
-1.31242835,-0.261196065,1.104681193,-0.078295632,-0.246560348,1,2,2,0,0,0,0,9,2,1
-1.31242835,-0.094350519,-1.65894996,1.051691905,-0.246560348,9,2,2,0,0,0,0,11,2,1
-1.31242835,0.67418999,-0.817844827,0.030431691,0.076229942,0,1,1,0,0,0,0,10,2,1
-1.31242835,-0.170547697,-0.457371198,-0.52485428,-0.246560348,4,2,1,0,0,0,0,5,2,0
-1.31242835,-0.363996569,1.585312698,-0.249152854,-0.569350638,6,1,1,1,1,1,0,4,0,0
-1.31242835,0.085632472,-0.817844827,-0.37729577,-0.569350638,4,2,2,0,0,0,0,2,2,0
-1.31242835,-0.297324037,-0.457371198,0.5934839,0.399020232,0,2,1,0,0,0,1,9,1,1
-1.31242835,-0.392242075,-0.457371198,-0.52485428,-0.569350638,6,2,2,0,0,0,0,9,2,1
-1.31242835,-0.136061905,-0.457371198,-0.532620518,-0.246560348,4,2,2,0,1,0,0,7,0,0
-1.31242835,-0.579122224,-1.538792084,-0.206438548,0.076229942,0,1,1,0,1,1,0,3,0,0
-1.31242835,-0.496027887,-0.577529074,-0.435542551,0.076229942,8,2,2,0,1,0,0,11,1,0
-1.31242835,0.214379429,1.104681193,-0.664646553,-0.569350638,8,2,1,0,0,0,0,4,1,0
-1.31242835,0.078078442,-1.418634208,1.339042688,-0.246560348,1,1,1,0,1,0,0,3,0,0
-1.31242835,0.010092166,1.82562845,0.480873459,-0.569350638,6,2,2,0,0,0,0,7,0,0
-1.31242835,-0.284186593,0.503891812,-0.012282614,-0.246560348,1,2,0,0,1,0,0,0,1,0
-1.31242835,0.117490776,-1.538792084,0.100327828,-0.246560348,4,2,2,0,0,0,0,9,0,1
-1.31242835,0.157559982,0.263576059,-0.303516515,-0.246560348,9,2,1,0,1,1,0,8,0,0
-1.31242835,-0.341991349,-0.337213322,-0.330698346,-0.246560348,4,2,2,0,1,0,0,8,1,0
-1.31242835,-0.221126859,1.224839069,-0.621932248,-0.569350638,0,2,2,0,0,0,0,4,0,0
-1.31242835,-0.34527571,-1.65894996,-0.276334685,0.076229942,8,2,2,0,0,0,1,7,1,1
-1.31242835,0.265615463,0.023260307,-0.49767245,-0.569350638,1,1,1,0,1,0,0,0,1,0
-1.31242835,-0.109787016,-0.217055446,1.249730958,-0.569350638,1,1,1,0,1,1,0,8,0,0
-1.31242835,0.590438781,-1.298476332,-0.190906074,0.721810522,0,1,1,0,1,0,0,8,0,0
-1.31242835,-0.397168616,0.503891812,-0.233620379,0.076229942,1,2,1,0,1,0,0,0,0,0
-1.31242835,-0.682908036,-1.058160579,-0.218087904,-0.246560348,1,2,1,1,1,1,0,8,1,0
-1.31242835,-0.297324037,-1.058160579,0.775990479,-0.246560348,8,2,1,0,0,0,0,8,1,0
-1.31242835,-0.422786633,-1.298476332,0.193522676,-0.569350638,9,2,2,0,1,1,0,8,0,0
-1.31242835,-0.375820269,-0.217055446,-0.303516515,-0.246560348,9,2,1,0,1,0,0,8,0,0
-1.31242835,-0.34527571,-0.096897569,-0.808321944,-0.569350638,7,1,1,0,1,0,0,8,0,0
-1.31242835,-0.159709305,0.263576059,0.038197929,-0.569350638,9,1,1,0,1,0,0,8,0,0
-1.31242835,-0.44676247,-1.178318455,1.148769872,-0.246560348,9,2,1,0,1,1,0,8,0,1
-1.31242835,-0.440522184,0.263576059,0.302249999,-0.569350638,9,0,1,0,1,0,0,8,0,0
-1.31242835,0.56941887,-1.178318455,-0.76172452,0.399020232,8,2,1,0,1,0,1,8,0,0
-1.31242835,-0.435267206,-1.058160579,-0.517088043,-0.569350638,8,2,2,0,1,0,0,8,0,0
-1.31242835,0.305684669,0.263576059,0.228470744,0.076229942,9,2,1,0,1,0,0,8,1,0
-1.31242835,-0.41457573,-0.577529074,-0.315165872,0.399020232,1,2,1,0,1,0,0,8,0,0
-1.31242835,-0.429683792,0.263576059,-0.625815366,-0.569350638,7,1,1,0,1,0,0,8,0,0
-1.31242835,-0.251014545,-0.457371198,-0.513204924,-0.569350638,8,2,3,0,0,0,0,1,0,0
-1.31242835,0.026842408,-1.418634208,-0.49767245,-0.569350638,8,2,3,0,0,0,0,8,0,0
-1.31242835,-0.31571646,-1.178318455,-0.155958006,0.076229942,9,2,2,0,0,0,0,1,2,1
-1.31242835,-0.319329257,-0.817844827,-0.536503637,-0.246560348,4,2,2,0,0,0,0,3,0,1
-1.31242835,-0.065119704,0.624049688,-0.008399496,-0.246560348,8,2,1,0,0,0,0,10,0,0
-1.31242835,0.62853737,-1.298476332,-0.590867298,-0.569350638,10,2,1,0,0,0,0,1,1,0
-1.31242835,0.370058148,-0.096897569,0.251769456,-0.246560348,4,2,2,0,0,0,0,5,1,1
-1.31242835,-0.297324037,-1.298476332,-0.373412652,-0.569350638,0,2,1,0,0,1,0,7,0,0
-1.31242835,-0.297324037,0.744207564,0.954613938,-0.569350638,1,2,1,0,0,0,0,10,2,1
-1.31242835,0.076436261,1.585312698,-0.241386617,-0.246560348,0,1,1,0,0,0,0,2,2,1
-1.31242835,-0.420816017,1.585312698,-0.52485428,-0.246560348,1,2,1,1,0,1,0,4,2,0
-1.31242835,-0.092379902,1.705470574,-0.388945127,0.076229942,4,2,2,0,0,1,0,4,1,0
-1.31242835,-0.590945924,-1.418634208,0.364379898,-0.569350638,9,2,1,0,0,0,0,3,1,0
-1.31242835,-0.361697516,1.585312698,-0.086061869,-0.246560348,9,2,1,0,1,0,0,4,0,0
-1.31242835,-0.270392276,-0.817844827,0.038197929,0.721810522,1,2,1,0,1,0,0,3,0,0
-1.31242835,-0.297324037,-0.217055446,-0.369529533,0.076229942,6,1,2,0,1,0,0,0,0,0
-1.31242835,-0.313088971,0.263576059,0.069262878,0.399020232,1,2,0,0,1,0,0,8,2,0
-1.31242835,-0.274005073,0.263576059,0.03431481,-0.246560348,0,2,0,0,1,1,0,8,0,0
-1.31242835,-0.297324037,-1.178318455,-0.303516515,-0.569350638,8,2,2,0,1,0,0,0,0,1
-1.31242835,-0.2142297,-1.178318455,-0.303516515,-0.569350638,0,1,1,0,1,1,0,8,2,1
-1.31242835,-0.428370047,-1.058160579,-0.563685467,-0.569350638,7,1,1,0,1,0,0,8,1,0
-1.31242835,-0.366952494,-1.058160579,-0.532620518,-0.569350638,1,1,1,0,1,0,0,8,0,0
-1.31242835,-0.359398463,-0.337213322,1.047808787,-0.569350638,8,2,1,0,1,0,0,8,0,0
-1.31242835,-0.444791853,0.263576059,0.543003358,-0.569350638,9,1,2,0,1,1,0,8,0,0
-1.31242835,-0.297324037,-0.337213322,-0.711243977,-0.569350638,0,2,1,0,1,0,0,1,0,0
-1.31242835,-0.263495118,-1.538792084,1.106055567,-0.246560348,6,2,2,0,0,0,1,11,0,0
-1.31242835,-0.271706021,-0.337213322,-0.385062008,-0.569350638,1,2,1,0,0,0,0,8,2,1
-1.31242835,-0.399796105,-1.298476332,-0.532620518,0.399020232,4,2,1,0,1,0,0,8,0,0
-1.31242835,-0.297324037,-0.69768695,-0.493789331,0.399020232,0,2,1,0,1,0,0,9,0,1
-1.31242835,-0.344618838,-1.538792084,-0.353997058,-0.569350638,0,2,2,0,0,1,0,11,2,0
-1.31242835,-0.261196065,1.224839069,1.028393193,0.076229942,1,2,2,0,0,0,0,8,2,1
-1.31242835,-0.374178088,1.585312698,-0.020048852,-0.246560348,9,2,1,0,0,1,0,4,2,0
-1.31242835,-0.420816017,-1.298476332,-0.237503498,-0.569350638,2,2,2,0,0,0,0,3,0,0
-1.31242835,-0.252985162,-1.058160579,-0.303516515,-0.569350638,4,2,2,0,0,0,0,11,0,0
-1.31242835,0.117490776,-0.096897569,-0.303516515,-0.569350638,4,2,2,0,0,0,0,6,2,1
-1.31242835,0.490265766,1.104681193,-0.070529394,-0.569350638,0,1,2,0,0,0,0,4,0,1
-1.31242835,-0.138689394,-0.096897569,-0.454958144,-0.569350638,1,2,1,0,1,0,0,8,0,0
-1.31242835,0.017974633,-0.096897569,-0.447191907,-0.246560348,0,1,1,0,1,0,0,8,0,0
-1.31242835,-0.516719362,-1.058160579,-0.435542551,-0.569350638,9,2,1,0,1,0,0,8,0,0
-1.31242835,-0.447419342,-0.337213322,0.407094204,-0.569350638,1,0,1,0,1,0,1,8,0,0
-1.31242835,-0.44085062,-0.096897569,-0.322932109,-0.569350638,1,2,1,0,1,0,0,8,1,0
-1.31242835,-0.421472889,-0.337213322,-0.221971023,-0.569350638,2,1,2,0,1,1,0,8,0,0
-1.31242835,-0.283858157,-0.457371198,-0.26080221,-0.569350638,4,2,2,0,1,0,0,8,0,0
-1.31242835,0.467603674,-0.096897569,0.045964166,-0.246560348,4,2,2,0,0,0,0,6,2,0
